ha002:003	-	(,)	-	,␣
ha002:003	11	@	-	odota␣
ha002:003	12	@	-	sitä
ha002:003	-	(;)	-	;␣
ha002:003	13	@	-	sillä␣
ha002:003	-	(@)	-	varmasti␣
ha002:003	15	(@)	-	se␣
ha002:003	15	@	-	toteutuu
ha002:003	14	%case	?	
ha002:003	-	(,)	-	,␣
ha002:003	16	@	-	eikä␣
ha002:003	17	(@)	-	se␣
ha002:003	17	@	-	myöhästy
ha002:003	-	(.)	-	.␣
ha002:004	ha002:004	ha002:004	VERSE	Hab␣2:4␣
ha002:004	1	@	-	Katso
ha002:004	-	(,)	-	,␣
ha002:004	pers%5	@	-	sen␣
ha002:004	-	(@)	-	kansan␣
ha002:004	5	@	-	sielu␣
ha002:004	-	(@)	-	on␣
ha002:004	2	@	-	kopea␣
ha002:004	3	@	-	eikä␣
ha002:004	4	(@)	-	ole␣
ha002:004	4	@	-	suora
ha002:004	(6)	-	UNTRANSLATED	
ha002:004	-	(;)	-	;␣
ha002:004	7a	@	-	mutta␣
ha002:004	7b	@	-	vanhurskas␣
ha002:004	9	(@)	-	on␣
ha002:004	9	@	-	elävä␣
ha002:004	8b	@	-	uskostansa
ha002:004	8a	%case	LOC	
ha002:004	-	(.)	-	.␣
ha002:005	ha002:005	ha002:005	VERSE	Hab␣2:5␣
ha002:005	1a	@	-	Ja␣
ha002:005	1b 2	@	-	vielä
ha002:005	-	(:)	-	:␣
ha002:005	(3a) 3b	@	-	viini␣
ha002:005	4	(@)	-	on␣
ha002:005	4	@	-	petollista
ha002:005	-	(,)	-	,␣
ha002:005	5	@	-	urho␣
ha002:005	-	(@)	-	on␣
ha002:005	6	@	-	röyhkeä
ha002:005	-	(;)	-	;␣
ha002:005	7a	@	-	mutta␣
ha002:005	8	(@)	-	hän␣
ha002:005	7b	@	-	ei␣
ha002:005	8	@	-	ole␣
ha002:005	8	@	-	pysyväinen
ha002:005	-	(,)	-	,␣
ha002:005	-	(@)	-	hän
ha002:005	-	(,)	-	,␣
ha002:005	9	@	-	joka␣
ha002:005	10	@	-	levittää␣
ha002:005	12	@	-	kitansa␣
ha002:005	11a	@	-	kuin␣
ha002:005	11b	@	-	tuonela␣
ha002:005	13a	@	-	ja␣
ha002:005	13b	@	-	on␣
ha002:005	16	@	-	täyttymätön␣
ha002:005	15b	%case	NOM	
ha002:005	14a	@	-	kuin␣
ha002:005	14b	@	-	kuolema
ha002:005	(15a) (17a)	-	UNTRANSLATED	
ha002:005	-	(,)	-	,␣
ha002:005	17b	@	-	kokoaa␣
ha002:005	18	@	-	itselleen␣
ha002:005	19	@	-	kaikki␣
ha002:005	(20a) 20b	@	-	kansakunnat␣
ha002:005	21a	@	-	ja␣
ha002:005	21b	@	-	kerää␣
ha002:005	22	@	-	itselleen␣
ha002:005	23	@	-	kaikki␣
ha002:005	(24a) 24b	@	-	kansat
ha002:005	-	(.)	-	.␣
ha002:006	ha002:006	ha002:006	VERSE	Hab␣2:6␣
ha002:006	1a 1b	@	-	Mutta␣
ha002:006	2	@	-	ne␣
ha002:006	3	@	-	kaikki␣
ha002:006	6	@	-	virittävät␣
ha002:006	4	@	-	hänestä␣
ha002:006	5	@	-	pilkkalaulun
ha002:006	(7a)	-	UNTRANSLATED	
ha002:006	-	(,)	-	,␣
ha002:006	7b	@	-	ivarunon
ha002:006	-	(,)	-	,␣
ha002:006	8	@	-	arvoituslaulun
ha002:006	(10a) (9)	-	UNTRANSLATED	
ha002:006	-	(;)	-	;␣
ha002:006	10b	(@)	-	he␣
ha002:006	10b	@	-	sanovat
ha002:006	-	(:)	-	:␣
